,year,codmpio,H_coca,coca,FARC1,FARC2
16145,2014,13657,NA,NA,0,0
16146,2014,13667,1,1,0,0
16147,2014,13670,258,1,0,0
16148,2014,13670,258,1,0,0
16149,2014,13673,NA,NA,0,0
16150,2014,13683,NA,NA,0,0
16151,2014,13683,NA,NA,0,0
16152,2014,13688,488,1,1,1
16153,2014,13744,92,1,0,0
16154,2014,13760,NA,NA,0,0
16155,2014,13780,NA,NA,0,0
16156,2014,13810,98,1,0,0
16157,2014,13836,NA,NA,0,0
16158,2014,13838,NA,NA,0,0
16159,2014,13873,NA,NA,0,0
16160,2014,13873,NA,NA,0,0
16161,2014,13873,NA,NA,0,0
16162,2014,13873,NA,NA,0,0
16163,2014,13894,NA,NA,0,0
16164,2014,15001,NA,NA,0,0
16165,2014,15022,NA,NA,0,0
16166,2014,15047,NA,NA,0,0
16167,2014,15051,NA,NA,0,0
16168,2014,15087,NA,NA,0,0
16169,2014,15087,NA,NA,0,0
16170,2014,15090,NA,NA,0,0
16171,2014,15092,NA,NA,0,0
16172,2014,15097,NA,NA,0,0
16173,2014,15104,NA,NA,0,0
16174,2014,15106,NA,NA,0,0
16175,2014,15106,NA,NA,1,0
16176,2014,15109,NA,NA,0,0
16177,2014,15109,NA,NA,0,0
16178,2014,15109,NA,NA,0,0
16179,2014,15109,NA,NA,0,0
16180,2014,15114,NA,NA,0,0
16181,2014,15131,NA,NA,0,0
16182,2014,15131,NA,NA,0,0
16183,2014,15135,NA,NA,0,0
16184,2014,15162,NA,NA,0,0
16185,2014,15172,NA,NA,0,0
16186,2014,15176,NA,NA,0,0
16187,2014,15180,NA,NA,0,0
16188,2014,15183,NA,NA,0,0
16189,2014,15185,NA,NA,0,0
16190,2014,15187,NA,NA,0,0
16191,2014,15189,NA,NA,0,0
16192,2014,15204,NA,NA,0,0
16193,2014,15212,NA,NA,0,0
16194,2014,15215,NA,NA,0,0
16195,2014,15218,NA,NA,0,0
16196,2014,15223,1,1,0,0
16197,2014,15224,NA,NA,0,0
16198,2014,15226,NA,NA,0,0
16199,2014,15232,NA,NA,0,0
16200,2014,15236,NA,NA,0,0
16201,2014,15238,NA,NA,0,0
16202,2014,15244,NA,NA,0,0
16203,2014,15248,NA,NA,0,0
16204,2014,15272,NA,NA,0,0
16205,2014,15276,NA,NA,0,0
16206,2014,15293,NA,NA,0,0
16207,2014,15296,NA,NA,0,0
16208,2014,15299,NA,NA,0,0
16209,2014,15317,NA,NA,0,0
16210,2014,15322,NA,NA,0,0
16211,2014,15325,NA,NA,0,0
16212,2014,15332,NA,NA,0,0
16213,2014,15362,NA,NA,0,0
16214,2014,15367,NA,NA,0,0
16215,2014,15368,NA,NA,0,0
16216,2014,15368,NA,NA,0,0
16217,2014,15377,NA,NA,0,0
16218,2014,15380,NA,NA,0,0
16219,2014,15401,NA,NA,0,0
16220,2014,15401,NA,NA,0,0
16221,2014,15403,NA,NA,0,0
16222,2014,15407,NA,NA,0,0
16223,2014,15425,NA,NA,0,0
16224,2014,15442,1,1,0,0
16225,2014,15455,NA,NA,1,1
16226,2014,15455,NA,NA,0,0
16227,2014,15464,NA,NA,0,0
16228,2014,15466,NA,NA,0,0
16229,2014,15469,NA,NA,0,0
16230,2014,15476,NA,NA,0,0
16231,2014,15480,NA,NA,0,0
16232,2014,15491,NA,NA,0,0
16233,2014,15494,NA,NA,0,0
16234,2014,15500,NA,NA,0,0
16235,2014,15507,4,1,0,0
16236,2014,15511,NA,NA,0,0
16237,2014,15514,NA,NA,0,0
16238,2014,15516,NA,NA,0,0
16239,2014,15518,NA,NA,1,0
16240,2014,15522,NA,NA,0,0
16241,2014,15531,3,1,0,0
16242,2014,15533,NA,NA,0,0
16243,2014,15537,NA,NA,0,0
16244,2014,15542,NA,NA,0,0
16245,2014,15550,NA,NA,1,0
16246,2014,15572,5,1,0,0
16247,2014,15580,NA,NA,0,0
16248,2014,15599,NA,NA,0,0
16249,2014,15600,NA,NA,0,0
16250,2014,15621,NA,NA,0,0
16251,2014,15632,NA,NA,0,0
16252,2014,15638,NA,NA,0,0
16253,2014,15646,NA,NA,0,0
16254,2014,15660,NA,NA,0,0
16255,2014,15664,NA,NA,0,0
16256,2014,15667,NA,NA,0,0
16257,2014,15673,NA,NA,0,0
16258,2014,15676,NA,NA,0,0
16259,2014,15681,NA,NA,0,0
16260,2014,15686,NA,NA,0,0
16261,2014,15690,NA,NA,1,0
16262,2014,15690,NA,NA,0,0
16263,2014,15693,NA,NA,0,0
16264,2014,15696,NA,NA,0,0
16265,2014,15720,NA,NA,0,0
16266,2014,15723,NA,NA,0,0
16267,2014,15740,NA,NA,0,0
16268,2014,15753,NA,NA,0,0
16269,2014,15755,NA,NA,0,0
16270,2014,15757,NA,NA,0,0
16271,2014,15759,NA,NA,0,0
16272,2014,15761,NA,NA,0,0
16273,2014,15762,NA,NA,0,0
16274,2014,15763,NA,NA,0,0
16275,2014,15764,NA,NA,0,0
16276,2014,15774,NA,NA,0,0
16277,2014,15776,NA,NA,0,0
16278,2014,15778,NA,NA,0,0
16279,2014,15790,NA,NA,0,0
16280,2014,15798,NA,NA,0,0
16281,2014,15804,NA,NA,0,0
16282,2014,15806,NA,NA,0,0
16283,2014,15808,NA,NA,0,0
16284,2014,15810,NA,NA,0,0
16285,2014,15814,NA,NA,0,0
16286,2014,15816,NA,NA,0,0
16287,2014,15820,NA,NA,0,0
16288,2014,15822,NA,NA,0,0
16289,2014,15832,NA,NA,0,0
16290,2014,15835,NA,NA,0,0
16291,2014,15837,NA,NA,0,0
16292,2014,15839,NA,NA,0,0
16293,2014,15842,NA,NA,0,0
16294,2014,15861,NA,NA,0,0
16295,2014,15879,NA,NA,0,0
16296,2014,15897,NA,NA,0,0
16297,2014,17001,NA,NA,0,0
16298,2014,17013,NA,NA,0,0
16299,2014,17042,NA,NA,0,0
16300,2014,17050,NA,NA,0,0
16301,2014,17088,NA,NA,0,0
16302,2014,17174,NA,NA,0,0
16303,2014,17272,NA,NA,0,0
16304,2014,17380,NA,NA,0,0
16305,2014,17388,NA,NA,0,0
16306,2014,17433,NA,NA,0,0
16307,2014,17442,NA,NA,0,0
16308,2014,17444,NA,NA,0,0
16309,2014,17446,NA,NA,0,0
16310,2014,17486,NA,NA,0,0
16311,2014,17495,NA,NA,0,0
16312,2014,17513,NA,NA,0,0
16313,2014,17524,NA,NA,1,0
16314,2014,17524,NA,NA,0,0
16315,2014,17541,NA,NA,0,0
16316,2014,17614,NA,NA,0,0
16317,2014,17616,NA,NA,0,0
16318,2014,17653,NA,NA,0,0
16319,2014,17653,NA,NA,0,0
16320,2014,17662,NA,NA,0,1
16321,2014,17665,NA,NA,0,0
16322,2014,17777,NA,NA,0,0
16323,2014,17867,NA,NA,0,0
16324,2014,17873,NA,NA,0,0
16325,2014,17877,NA,NA,0,0
16326,2014,18001,31,1,1,1
16327,2014,18001,31,1,0,0
16328,2014,18029,18,1,0,0
16329,2014,18029,18,1,0,0
16330,2014,18029,18,1,0,0
16331,2014,18094,92,1,0,1
16332,2014,18150,1050,1,0,1
16333,2014,18205,259,1,0,1
16334,2014,18247,233,1,1,1
16335,2014,18256,240,1,0,1
16336,2014,18410,1335,1,1,1
16337,2014,18460,530,1,0,0
16338,2014,18479,NA,NA,0,1
16339,2014,18592,354,1,1,1
16340,2014,18592,354,1,1,1
16341,2014,18610,611,1,0,1
16342,2014,18753,412,1,1,1
16343,2014,18756,1269,1,1,0
16344,2014,18785,26,1,0,0
16345,2014,18860,82,1,0,0
16346,2014,18860,82,1,0,0
16347,2014,19001,NA,NA,0,0
16348,2014,19022,NA,NA,0,0
16349,2014,19050,1328,1,0,0
16350,2014,19050,1328,1,1,1
16351,2014,19050,1328,1,0,0
16352,2014,19075,80,1,1,0
16353,2014,19075,80,1,0,0
16354,2014,19100,24,1,0,0
16355,2014,19100,24,1,0,0
16356,2014,19100,24,1,0,0
16357,2014,19110,16,1,1,1
16358,2014,19130,15,1,1,1
16359,2014,19137,NA,NA,1,1
16360,2014,19142,NA,NA,1,1
16361,2014,19212,NA,NA,1,1
16362,2014,19256,2522,1,0,0
16363,2014,19256,2522,1,1,1
16364,2014,19290,NA,NA,1,1
16365,2014,19290,NA,NA,0,0
16366,2014,19300,NA,NA,1,0
16367,2014,19318,191,1,1,1
16368,2014,19355,NA,NA,0,0
16369,2014,19364,NA,NA,1,1
16370,2014,19392,NA,NA,0,0
16371,2014,19397,NA,NA,0,0
16372,2014,19397,NA,NA,0,0
16373,2014,19418,686,1,1,1
16374,2014,19450,120,1,0,0
16375,2014,19455,NA,NA,1,1
16376,2014,19473,70,1,0,0
16377,2014,19473,70,1,1,0
16378,2014,19513,NA,NA,0,0
16379,2014,19517,NA,NA,0,0
16380,2014,19532,97,1,1,0
16381,2014,19533,602,1,1,1
16382,2014,19548,NA,NA,1,0
16383,2014,19573,NA,NA,0,1
16384,2014,19585,NA,NA,0,0
16385,2014,19622,NA,NA,0,0
16386,2014,19693,NA,NA,0,0
16387,2014,19698,NA,NA,0,1
16388,2014,19701,NA,NA,0,0
16389,2014,19701,NA,NA,0,0
16390,2014,19743,NA,NA,0,0
16391,2014,19760,NA,NA,0,0
16392,2014,19780,49,1,1,0
16393,2014,19780,49,1,0,0
16394,2014,19785,17,1,0,0
16395,2014,19785,17,1,0,0
16396,2014,19785,17,1,0,0
16397,2014,19807,NA,NA,0,0
16398,2014,19809,572,1,1,1
16399,2014,19821,NA,NA,1,1
16400,2014,19824,NA,NA,0,0
16401,2014,19845,NA,NA,0,0
16402,2014,20001,NA,NA,0,1
16403,2014,20011,NA,NA,0,0
16404,2014,20013,NA,NA,1,1
16405,2014,20032,NA,NA,0,0
16406,2014,20045,NA,NA,0,0
16407,2014,20060,NA,NA,0,0
16408,2014,20175,NA,NA,0,0
16409,2014,20178,NA,NA,0,0
16410,2014,20228,NA,NA,0,0
16411,2014,20238,NA,NA,0,1
16412,2014,20250,NA,NA,0,0
16413,2014,20295,NA,NA,0,0
16414,2014,20310,2,1,0,0
16415,2014,20383,NA,NA,0,0
16416,2014,20400,NA,NA,0,0
16417,2014,20443,NA,NA,1,0
16418,2014,20443,NA,NA,0,0
16419,2014,20517,NA,NA,0,0
16420,2014,20550,NA,NA,0,0
16421,2014,20570,NA,NA,0,0
16422,2014,20614,NA,NA,0,0
16423,2014,20621,NA,NA,0,0
16424,2014,20621,NA,NA,0,0
16425,2014,20710,5,1,0,0
16426,2014,20750,NA,NA,1,1
16427,2014,20770,3,1,1,0
16428,2014,20770,3,1,0,0
16429,2014,20787,NA,NA,0,0
16430,2014,23001,NA,NA,0,0
16431,2014,23068,NA,NA,0,0
16432,2014,23079,NA,NA,0,0
16433,2014,23079,NA,NA,0,0
16434,2014,23079,NA,NA,0,0
16435,2014,23079,NA,NA,0,0
16436,2014,23090,NA,NA,0,0
16437,2014,23162,NA,NA,0,0
16438,2014,23168,NA,NA,0,0
16439,2014,23182,NA,NA,0,0
16440,2014,23189,NA,NA,0,0
16441,2014,23300,NA,NA,0,0
16442,2014,23350,NA,NA,0,0
16443,2014,23417,NA,NA,0,0
16444,2014,23419,NA,NA,0,0
16445,2014,23464,NA,NA,0,0
16446,2014,23466,77,1,0,0
16447,2014,23500,NA,NA,0,0
16448,2014,23555,NA,NA,0,0
16449,2014,23570,NA,NA,0,0
16450,2014,23574,NA,NA,0,0
16451,2014,23580,64,1,0,1
16452,2014,23586,NA,NA,0,0
16453,2014,23660,NA,NA,0,0
16454,2014,23670,NA,NA,0,0
16455,2014,23672,NA,NA,0,0
16456,2014,23675,NA,NA,0,0
16457,2014,23678,NA,NA,0,0
16458,2014,23678,NA,NA,0,0
16459,2014,23682,42,1,0,0
16460,2014,23686,NA,NA,0,0
16461,2014,23807,376,1,1,1
16462,2014,23815,NA,NA,0,0
16463,2014,23855,1,1,0,0
16464,2014,25001,NA,NA,0,0
16465,2014,25019,NA,NA,0,0
16466,2014,25019,NA,NA,0,0
16467,2014,25035,NA,NA,0,0
16468,2014,25040,NA,NA,0,0
16469,2014,25053,NA,NA,0,0
16470,2014,25086,NA,NA,0,0
16471,2014,25095,NA,NA,0,1
16472,2014,25099,NA,NA,0,0
16473,2014,25120,NA,NA,0,1
16474,2014,25120,NA,NA,0,0
16475,2014,25123,NA,NA,0,0
16476,2014,25126,NA,NA,0,0
16477,2014,25148,NA,NA,0,0
16478,2014,25151,NA,NA,0,0
16479,2014,25154,NA,NA,0,0
16480,2014,25168,NA,NA,0,0
16481,2014,25175,NA,NA,0,0
16482,2014,25178,NA,NA,0,0
16483,2014,25181,NA,NA,0,0
16484,2014,25183,NA,NA,0,0
16485,2014,25200,NA,NA,0,0
16486,2014,25214,NA,NA,0,0
16487,2014,25224,NA,NA,0,0
16488,2014,25245,NA,NA,0,0
16489,2014,25258,NA,NA,0,0
16490,2014,25258,NA,NA,0,0
16491,2014,25258,NA,NA,0,0
16492,2014,25260,NA,NA,0,0
16493,2014,25269,NA,NA,0,0
16494,2014,25279,NA,NA,0,0
16495,2014,25281,NA,NA,0,0
16496,2014,25286,NA,NA,0,0
16497,2014,25288,NA,NA,0,0
16498,2014,25290,NA,NA,0,0
16499,2014,25293,NA,NA,0,0
16500,2014,25295,NA,NA,0,0
16501,2014,25297,NA,NA,0,0
16502,2014,25299,NA,NA,0,0
16503,2014,25307,NA,NA,0,0
16504,2014,25312,NA,NA,0,0
16505,2014,25312,NA,NA,0,0
16506,2014,25312,NA,NA,1,1
16507,2014,25317,NA,NA,0,0
16508,2014,25320,NA,NA,0,0
16509,2014,25322,NA,NA,0,0
16510,2014,25324,NA,NA,0,0
16511,2014,25326,NA,NA,0,0
16512,2014,25328,NA,NA,0,0
16513,2014,25335,NA,NA,0,0
16514,2014,25339,NA,NA,0,0
16515,2014,25368,NA,NA,0,0
16516,2014,25372,NA,NA,0,0
16517,2014,25377,NA,NA,0,0
16518,2014,25386,NA,NA,0,0
16519,2014,25394,NA,NA,0,0
16520,2014,25398,NA,NA,0,0
16521,2014,25402,NA,NA,0,0
16522,2014,25402,NA,NA,0,0
16523,2014,25407,NA,NA,0,0
16524,2014,25426,NA,NA,0,0
16525,2014,25430,NA,NA,0,0
16526,2014,25436,NA,NA,0,0
16527,2014,25438,NA,NA,0,0
16528,2014,25473,NA,NA,0,0
16529,2014,25473,NA,NA,0,0
16530,2014,25483,NA,NA,0,0
16531,2014,25483,NA,NA,0,0
16532,2014,25483,NA,NA,0,0
16533,2014,25486,NA,NA,0,0
16534,2014,25488,NA,NA,0,0
16535,2014,25489,NA,NA,0,0
16536,2014,25491,NA,NA,0,0
16537,2014,25506,NA,NA,0,0
16538,2014,25506,NA,NA,0,0
16539,2014,25513,NA,NA,0,0
16540,2014,25518,NA,NA,0,0
16541,2014,25524,NA,NA,0,0
16542,2014,25530,NA,NA,0,0
16543,2014,25535,NA,NA,0,0
16544,2014,25572,NA,NA,0,0
16545,2014,25580,NA,NA,0,0
16546,2014,25592,NA,NA,0,0
16547,2014,25594,NA,NA,0,0
16548,2014,25596,NA,NA,0,0
16549,2014,25599,NA,NA,0,0
16550,2014,25612,NA,NA,1,0
16551,2014,25612,NA,NA,0,0
16552,2014,25645,NA,NA,0,0
16553,2014,25649,NA,NA,0,0
16554,2014,25649,NA,NA,0,0
16555,2014,25653,NA,NA,0,0
16556,2014,25653,NA,NA,0,0
16557,2014,25658,NA,NA,0,0
16558,2014,25658,NA,NA,0,0
16559,2014,25658,NA,NA,0,0
16560,2014,25662,NA,NA,0,0
16561,2014,25718,NA,NA,0,0
16562,2014,25736,NA,NA,0,0
16563,2014,25740,NA,NA,0,0
16564,2014,25743,NA,NA,0,0
16565,2014,25745,NA,NA,0,0
16566,2014,25754,NA,NA,0,1
16567,2014,25758,NA,NA,0,0
16568,2014,25769,NA,NA,0,0
16569,2014,25772,NA,NA,0,0
16570,2014,25777,NA,NA,0,0
16571,2014,25779,NA,NA,0,0
16572,2014,25781,NA,NA,0,0
16573,2014,25785,NA,NA,0,0
16574,2014,25793,NA,NA,0,0
16575,2014,25797,NA,NA,0,0
16576,2014,25799,NA,NA,0,0
16577,2014,25805,NA,NA,0,0
16578,2014,25807,NA,NA,0,0
16579,2014,25815,NA,NA,0,0
16580,2014,25817,NA,NA,0,0
16581,2014,25823,NA,NA,0,0
16582,2014,25839,NA,NA,0,0
16583,2014,25841,NA,NA,0,0
16584,2014,25843,NA,NA,0,0
16585,2014,25845,NA,NA,0,0
16586,2014,25851,NA,NA,0,0
16587,2014,25862,NA,NA,0,0
16588,2014,25867,NA,NA,0,0
16589,2014,25871,NA,NA,0,0
16590,2014,25873,NA,NA,0,0
16591,2014,25875,NA,NA,0,0
16592,2014,25878,NA,NA,0,0
16593,2014,25885,NA,NA,0,0
16594,2014,25898,NA,NA,0,0
16595,2014,25899,NA,NA,0,0
16596,2014,27001,2,1,1,1
16597,2014,27006,4,1,0,0
16598,2014,27025,135,1,0,1
16599,2014,27050,NA,NA,0,0
16600,2014,27073,NA,NA,0,0
16601,2014,27075,NA,NA,0,0
16602,2014,27077,218,1,0,1
16603,2014,27086,NA,NA,NA,NA
16604,2014,27099,NA,NA,0,0
16605,2014,27135,50,1,0,0
16606,2014,27150,23,1,1,1
16607,2014,27160,NA,NA,0,0
16608,2014,27205,10,1,0,0
16609,2014,27245,NA,NA,0,1
16610,2014,27250,120,1,0,0
16611,2014,27361,517,1,0,0
16612,2014,27372,NA,NA,0,0
16613,2014,27413,NA,NA,0,0
16614,2014,27425,NA,NA,1,1
16615,2014,27430,231,1,0,0
16616,2014,27450,153,1,0,0
16617,2014,27491,53,1,0,0
16618,2014,27495,6,1,0,0
16619,2014,27580,13,1,0,0
16620,2014,27600,3,1,0,0
16621,2014,27615,40,1,1,1
16622,2014,27660,47,1,0,0
16623,2014,27745,99,1,0,0
16624,2014,27787,3,1,0,0
16625,2014,27800,14,1,1,1
16626,2014,27810,NA,NA,0,0
16627,2014,41001,NA,NA,1,1
16628,2014,41006,NA,NA,0,0
16629,2014,41013,NA,NA,0,0
16630,2014,41016,NA,NA,1,1
16631,2014,41020,NA,NA,1,1
16632,2014,41026,NA,NA,0,0
16633,2014,41078,NA,NA,1,0
16634,2014,41132,NA,NA,1,1
16635,2014,41206,NA,NA,1,0
16636,2014,41244,NA,NA,0,0
16637,2014,41298,NA,NA,0,0
16638,2014,41306,NA,NA,1,0
16639,2014,41319,NA,NA,0,0
16640,2014,41319,NA,NA,1,0
16641,2014,41319,NA,NA,0,0
16642,2014,41349,NA,NA,1,0
16643,2014,41357,NA,NA,0,0
16644,2014,41359,NA,NA,1,0
16645,2014,41378,NA,NA,1,1
16646,2014,41396,NA,NA,1,0
16647,2014,41483,NA,NA,0,0
16648,2014,41503,NA,NA,0,0
16649,2014,41518,NA,NA,0,0
16650,2014,41524,NA,NA,1,1
16651,2014,41530,NA,NA,0,0
16652,2014,41530,NA,NA,1,0
16653,2014,41548,NA,NA,0,0
16654,2014,41551,NA,NA,1,1
16655,2014,41615,NA,NA,0,0
16656,2014,41660,NA,NA,0,0
16657,2014,41668,NA,NA,1,1
16658,2014,41676,NA,NA,0,0
16659,2014,41676,NA,NA,1,0
16660,2014,41770,NA,NA,1,0
16661,2014,41791,NA,NA,0,0
16662,2014,41797,NA,NA,1,0
16663,2014,41799,NA,NA,1,0
16664,2014,41801,NA,NA,0,0
16665,2014,41807,NA,NA,0,0
16666,2014,41872,NA,NA,0,0
16667,2014,41885,NA,NA,0,0
16668,2014,44001,NA,NA,0,0
16669,2014,44035,NA,NA,0,0
16670,2014,44035,NA,NA,0,0
16671,2014,44035,NA,NA,0,0
16672,2014,44078,NA,NA,0,0
16673,2014,44090,NA,NA,0,0
16674,2014,44098,NA,NA,0,0
16675,2014,44110,NA,NA,0,0
16676,2014,44279,NA,NA,0,0
16677,2014,44378,NA,NA,0,0
16678,2014,44420,NA,NA,0,0
16679,2014,44430,NA,NA,0,0
16680,2014,44560,NA,NA,0,0
16681,2014,44560,NA,NA,1,0
16682,2014,44650,NA,NA,0,0
16683,2014,44847,NA,NA,0,0
16684,2014,44855,NA,NA,0,0
16685,2014,44874,NA,NA,0,0
16686,2014,44874,NA,NA,0,0
16687,2014,44874,NA,NA,0,0
16688,2014,44874,NA,NA,0,0
16689,2014,47001,8,1,0,0
16690,2014,47030,NA,NA,0,1
16691,2014,47053,1,1,0,0
16692,2014,47058,NA,NA,0,0
16693,2014,47161,NA,NA,0,0
16694,2014,47170,NA,NA,0,0
16695,2014,47189,NA,NA,0,0
16696,2014,47205,NA,NA,0,0
16697,2014,47205,NA,NA,0,0
16698,2014,47245,NA,NA,0,0
16699,2014,47258,NA,NA,0,0
16700,2014,47268,NA,NA,0,0
16701,2014,47288,NA,NA,0,0
16702,2014,47318,NA,NA,0,0
16703,2014,47318,NA,NA,0,0
16704,2014,47460,NA,NA,0,0
16705,2014,47541,NA,NA,0,0
16706,2014,47545,NA,NA,0,0
16707,2014,47551,NA,NA,0,0
16708,2014,47555,NA,NA,0,0
16709,2014,47570,NA,NA,0,0
16710,2014,47605,NA,NA,0,0
16711,2014,47660,NA,NA,0,0
16712,2014,47675,NA,NA,0,0
16713,2014,47675,NA,NA,0,0
16714,2014,47692,NA,NA,0,0
16715,2014,47703,NA,NA,0,0
16716,2014,47707,NA,NA,0,0
16717,2014,47720,NA,NA,0,0
16718,2014,47745,NA,NA,0,0
16719,2014,47798,NA,NA,0,0
16720,2014,47960,NA,NA,0,0
16721,2014,47980,NA,NA,0,0
16722,2014,50001,NA,NA,1,1
16723,2014,50006,NA,NA,0,0
16724,2014,50110,NA,NA,0,0
16725,2014,50124,NA,NA,0,0
16726,2014,50150,NA,NA,0,0
16727,2014,50223,NA,NA,1,0
16728,2014,50226,NA,NA,0,0
16729,2014,50245,NA,NA,0,0
16730,2014,50251,NA,NA,1,1
16731,2014,50270,NA,NA,0,0
16732,2014,50287,NA,NA,0,0
16733,2014,50313,NA,NA,0,0
16734,2014,50313,NA,NA,1,1
16735,2014,50313,NA,NA,0,0
16736,2014,50318,NA,NA,0,0
16737,2014,50318,NA,NA,0,0
16738,2014,50325,180,1,1,0
16739,2014,50330,79,1,0,1
16740,2014,50350,1431,1,1,1
16741,2014,50370,182,1,1,1
16742,2014,50400,3,1,0,0
16743,2014,50450,82,1,1,1
16744,2014,50568,3,1,0,0
16745,2014,50573,NA,NA,0,0
16746,2014,50577,8,1,1,1
16747,2014,50590,1616,1,1,1
16748,2014,50590,1616,1,1,1
16749,2014,50606,NA,NA,0,0
16750,2014,50606,NA,NA,0,0
16751,2014,50680,NA,NA,0,0
16752,2014,50683,121,1,1,0
16753,2014,50686,NA,NA,0,0
16754,2014,50689,NA,NA,0,0
16755,2014,50689,NA,NA,1,0
16756,2014,50711,1337,1,1,1
16757,2014,52001,NA,NA,0,0
16758,2014,52019,NA,NA,0,0
16759,2014,52019,NA,NA,0,0
16760,2014,52022,NA,NA,0,0
16761,2014,52036,3,1,0,0
16762,2014,52051,NA,NA,0,0
16763,2014,52079,1330,1,1,1
16764,2014,52083,NA,NA,0,0
16765,2014,52083,NA,NA,0,0
16766,2014,52110,NA,NA,0,0
16767,2014,52203,NA,NA,0,0
16768,2014,52203,NA,NA,0,0
16769,2014,52207,NA,NA,0,0
16770,2014,52210,NA,NA,0,0
16771,2014,52215,NA,NA,0,0
16772,2014,52215,NA,NA,0,0
16773,2014,52215,NA,NA,1,1
16774,2014,52224,NA,NA,0,0
16775,2014,52227,NA,NA,0,0
16776,2014,52233,107,1,0,0
16777,2014,52240,NA,NA,0,0
16778,2014,52250,1263,1,1,1
16779,2014,52254,23,1,0,0
16780,2014,52256,133,1,0,0
16781,2014,52258,NA,NA,0,0
16782,2014,52260,20,1,0,0
16783,2014,52260,20,1,1,1
16784,2014,52287,NA,NA,0,0
16785,2014,52317,NA,NA,0,1
16786,2014,52320,NA,NA,0,0
16787,2014,52323,NA,NA,0,0
16788,2014,52352,NA,NA,0,0
16789,2014,52354,NA,NA,0,0
16790,2014,52356,664,1,0,0
16791,2014,52378,NA,NA,0,0
16792,2014,52381,3,1,0,0
16793,2014,52385,28,1,0,0
16794,2014,52390,78,1,0,0
16795,2014,52399,NA,NA,0,0
16796,2014,52399,NA,NA,0,0
16797,2014,52399,NA,NA,0,0
16798,2014,52399,NA,NA,0,0
16799,2014,52405,11,1,1,1
16800,2014,52411,122,1,0,1
16801,2014,52418,93,1,0,0
16802,2014,52427,586,1,1,1
16803,2014,52435,NA,NA,1,0
16804,2014,52473,118,1,0,0
16805,2014,52473,118,1,0,0
16806,2014,52480,NA,NA,0,0
16807,2014,52480,NA,NA,0,0
16808,2014,52480,NA,NA,0,0
16809,2014,52490,1445,1,1,1
16810,2014,52506,NA,NA,0,0
16811,2014,52520,66,1,1,1
16812,2014,52540,199,1,1,0
16813,2014,52560,NA,NA,0,0
16814,2014,52565,NA,NA,0,0
16815,2014,52573,NA,NA,0,0
16816,2014,52585,NA,NA,0,0
16817,2014,52612,93,1,0,0
16818,2014,52612,93,1,1,0
16819,2014,52621,1147,1,1,1
16820,2014,52678,402,1,0,1
16821,2014,52683,1,1,0,0
16822,2014,52685,NA,NA,0,0
16823,2014,52685,NA,NA,0,0
16824,2014,52687,NA,NA,0,0
16825,2014,52693,NA,NA,0,0
16826,2014,52693,NA,NA,0,0
16827,2014,52694,NA,NA,0,0
16828,2014,52696,368,1,0,0
16829,2014,52696,368,1,1,0
16830,2014,52696,368,1,0,0
16831,2014,52699,19,1,0,0
16832,2014,52720,NA,NA,0,0
16833,2014,52786,NA,NA,0,0
16834,2014,52788,NA,NA,0,0
16835,2014,52835,8963,1,1,1
16836,2014,52838,NA,NA,0,0
16837,2014,52885,NA,NA,0,0
16838,2014,54001,33,1,1,0
16839,2014,54003,17,1,1,0
16840,2014,54051,NA,NA,0,0
16841,2014,54099,NA,NA,0,0
16842,2014,54109,3,1,0,0
16843,2014,54125,NA,NA,0,0
16844,2014,54128,15,1,0,0
16845,2014,54172,NA,NA,0,0
16846,2014,54174,NA,NA,0,0
16847,2014,54206,553,1,1,0
16848,2014,54223,NA,NA,0,0
16849,2014,54239,NA,NA,0,0
16850,2014,54245,436,1,1,0
16851,2014,54250,809,1,1,1
16852,2014,54261,13,1,1,1
16853,2014,54313,NA,NA,0,0
16854,2014,54344,103,1,0,0
16855,2014,54347,NA,NA,0,0
16856,2014,54377,NA,NA,0,0
16857,2014,54385,7,1,0,0
16858,2014,54398,15,1,0,0
16859,2014,54405,NA,NA,0,0
16860,2014,54418,NA,NA,0,0
16861,2014,54480,NA,NA,0,0
16862,2014,54498,4,1,1,0
16863,2014,54518,NA,NA,0,0
16864,2014,54520,NA,NA,0,0
16865,2014,54553,NA,NA,0,0
16866,2014,54599,NA,NA,0,0
16867,2014,54660,NA,NA,0,0
16868,2014,54670,181,1,1,1
16869,2014,54673,NA,NA,0,0
16870,2014,54673,NA,NA,0,0
16871,2014,54680,NA,NA,0,0
16872,2014,54680,NA,NA,0,0
16873,2014,54720,1078,1,1,1
16874,2014,54743,NA,NA,0,0
16875,2014,54800,680,1,1,0
16876,2014,54810,2997,1,1,1
16877,2014,54820,NA,NA,1,0
16878,2014,54820,NA,NA,0,0
16879,2014,54871,NA,NA,0,0
16880,2014,54874,NA,NA,0,1
16881,2014,63001,NA,NA,0,0
16882,2014,63001,NA,NA,0,0
16883,2014,63111,NA,NA,0,0
16884,2014,63111,NA,NA,0,0
16885,2014,63111,NA,NA,0,0
16886,2014,63111,NA,NA,0,0
16887,2014,63130,NA,NA,0,0
16888,2014,63190,NA,NA,0,0
16889,2014,63212,NA,NA,0,0
16890,2014,63212,NA,NA,0,0
16891,2014,63212,NA,NA,1,1
16892,2014,63272,NA,NA,0,0
16893,2014,63302,NA,NA,0,1
